image_id,annotation_id,source_image,class,crop_path,x,y,width,height,original_width,original_height,split
615,761,D:\whitevision\data\raw\valid\Heavy_Equipment_1343_jpg.rf.66d09e03087b8f5969df6a3038fdf394.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\615_annot761_dump_truck.jpg,518,243,122,105,640,640,train
615,762,D:\whitevision\data\raw\valid\Heavy_Equipment_1343_jpg.rf.66d09e03087b8f5969df6a3038fdf394.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\615_annot762_dump_truck.jpg,429,116,31,50,640,640,train
615,763,D:\whitevision\data\raw\valid\Heavy_Equipment_1343_jpg.rf.66d09e03087b8f5969df6a3038fdf394.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\615_annot763_dump_truck.jpg,400,158,61,79,640,640,train
615,764,D:\whitevision\data\raw\valid\Heavy_Equipment_1343_jpg.rf.66d09e03087b8f5969df6a3038fdf394.jpg,excavator,D:\whitevision\data\crops\excavator\615_annot764_excavator.jpg,177,101,105,173,640,640,train
615,765,D:\whitevision\data\raw\valid\Heavy_Equipment_1343_jpg.rf.66d09e03087b8f5969df6a3038fdf394.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\615_annot765_dump_truck.jpg,302,185,36,79,640,640,train
615,766,D:\whitevision\data\raw\valid\Heavy_Equipment_1343_jpg.rf.66d09e03087b8f5969df6a3038fdf394.jpg,excavator,D:\whitevision\data\crops\excavator\615_annot766_excavator.jpg,275,240,167,206,640,640,train
615,767,D:\whitevision\data\raw\valid\Heavy_Equipment_1343_jpg.rf.66d09e03087b8f5969df6a3038fdf394.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\615_annot767_dump_truck.jpg,400,269,75,115,640,640,train
616,768,D:\whitevision\data\raw\valid\Heavy_Equipment_6143_jpg.rf.647f6660c6995bb0d2b83e7a70a43e16.jpg,roller,D:\whitevision\data\crops\roller\616_annot768_roller.jpg,263,143,112,194,640,640,test
617,769,D:\whitevision\data\raw\valid\Heavy_Equipment_1554_jpg.rf.66784969900417602b3b11f890c73932.jpg,excavator,D:\whitevision\data\crops\excavator\617_annot769_excavator.jpg,34,92,347,412,640,640,train
617,770,D:\whitevision\data\raw\valid\Heavy_Equipment_1554_jpg.rf.66784969900417602b3b11f890c73932.jpg,excavator,D:\whitevision\data\crops\excavator\617_annot770_excavator.jpg,360,175,195,148,640,640,train
617,771,D:\whitevision\data\raw\valid\Heavy_Equipment_1554_jpg.rf.66784969900417602b3b11f890c73932.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\617_annot771_dump_truck.jpg,0,376,170,176,640,640,train
618,772,D:\whitevision\data\raw\valid\M_M_image31_jpeg.rf.6678ea57c8b6933b7924415abac4f271.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\618_annot772_mixer_truck.jpg,1,106,639,526,640,640,train
619,773,D:\whitevision\data\raw\valid\Heavy_Equipment_1866_jpg.rf.6572a4561b6ef6372fc97ad42ab63314.jpg,excavator,D:\whitevision\data\crops\excavator\619_annot773_excavator.jpg,202,0,267,640,640,640,train
619,774,D:\whitevision\data\raw\valid\Heavy_Equipment_1866_jpg.rf.6572a4561b6ef6372fc97ad42ab63314.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\619_annot774_dump_truck.jpg,541,129,99,130,640,640,train
619,775,D:\whitevision\data\raw\valid\Heavy_Equipment_1866_jpg.rf.6572a4561b6ef6372fc97ad42ab63314.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\619_annot775_dump_truck.jpg,177,95,52,49,640,640,train
619,776,D:\whitevision\data\raw\valid\Heavy_Equipment_1866_jpg.rf.6572a4561b6ef6372fc97ad42ab63314.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\619_annot776_dump_truck.jpg,0,212,84,405,640,640,train
619,777,D:\whitevision\data\raw\valid\Heavy_Equipment_1866_jpg.rf.6572a4561b6ef6372fc97ad42ab63314.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\619_annot777_dump_truck.jpg,391,81,16,27,640,640,train
619,778,D:\whitevision\data\raw\valid\Heavy_Equipment_1866_jpg.rf.6572a4561b6ef6372fc97ad42ab63314.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\619_annot778_dump_truck.jpg,364,94,20,20,640,640,train
619,779,D:\whitevision\data\raw\valid\Heavy_Equipment_1866_jpg.rf.6572a4561b6ef6372fc97ad42ab63314.jpg,excavator,D:\whitevision\data\crops\excavator\619_annot779_excavator.jpg,483,74,27,42,640,640,train
620,780,D:\whitevision\data\raw\valid\Heavy_Equipment_2102_jpg.rf.65effe2a3153052b07825b8619389c8e.jpg,excavator,D:\whitevision\data\crops\excavator\620_annot780_excavator.jpg,434,77,206,402,640,640,test
621,781,D:\whitevision\data\raw\valid\M_M_image18_jpeg.rf.66f768bc46f4859cfada3158858089b2.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\621_annot781_mixer_truck.jpg,0,0,594,577,640,640,train
622,782,D:\whitevision\data\raw\valid\Heavy_Equipment_3642_jpg.rf.6729d4c9be5e950566627799d5a6570c.jpg,grader,D:\whitevision\data\crops\grader\622_annot782_grader.jpg,8,22,632,535,640,640,train
623,783,D:\whitevision\data\raw\valid\Heavy_Equipment_4822_jpg.rf.67734090ef49d0e2011cd3e670da9b24.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\623_annot783_bulldozer.jpg,0,104,640,536,640,640,train
624,784,D:\whitevision\data\raw\valid\Heavy_Equipment_2119_jpg.rf.674f75738efc9feea6264f7b21016e0a.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\624_annot784_dump_truck.jpg,331,249,283,233,640,640,train
624,785,D:\whitevision\data\raw\valid\Heavy_Equipment_2119_jpg.rf.674f75738efc9feea6264f7b21016e0a.jpg,excavator,D:\whitevision\data\crops\excavator\624_annot785_excavator.jpg,144,253,149,105,640,640,train
625,786,D:\whitevision\data\raw\valid\Heavy_Equipment_1413_jpg.rf.677bb6fb3f9f477b4aabcb29a177d36c.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\625_annot786_mobile_crane.jpg,167,26,409,574,640,640,validation
626,787,D:\whitevision\data\raw\valid\Heavy_Equipment_1234_jpg.rf.67a7d3c7429af2129c90ccbea7499079.jpg,excavator,D:\whitevision\data\crops\excavator\626_annot787_excavator.jpg,330,53,234,197,640,640,train
626,788,D:\whitevision\data\raw\valid\Heavy_Equipment_1234_jpg.rf.67a7d3c7429af2129c90ccbea7499079.jpg,loader,D:\whitevision\data\crops\loader\626_annot788_loader.jpg,180,258,251,257,640,640,train
626,789,D:\whitevision\data\raw\valid\Heavy_Equipment_1234_jpg.rf.67a7d3c7429af2129c90ccbea7499079.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\626_annot789_dump_truck.jpg,324,320,164,262,640,640,train
627,790,D:\whitevision\data\raw\valid\Heavy_Equipment_5575_jpg.rf.67c8b9ceb8003d8f0dbe1d2d1663fd5e.jpg,roller,D:\whitevision\data\crops\roller\627_annot790_roller.jpg,32,0,556,484,640,640,train
628,791,D:\whitevision\data\raw\valid\Heavy_Equipment_1645_jpg.rf.66ed7dfd5b1c8b98e354d896831d444a.jpg,excavator,D:\whitevision\data\crops\excavator\628_annot791_excavator.jpg,0,97,640,454,640,640,train
629,792,D:\whitevision\data\raw\valid\M_D_concrete_mixer_truck_renault_kerax_450_dxi_2007_7164579_jpg.rf.67e764eb322fba6ce61dfb7d782afd7d.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\629_annot792_mixer_truck.jpg,47,27,542,585,640,640,validation
630,793,D:\whitevision\data\raw\valid\Heavy_Equipment_4233_jpg.rf.68a49db110515b894fad7d502caeb325.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\630_annot793_dump_truck.jpg,391,265,128,203,640,640,train
630,794,D:\whitevision\data\raw\valid\Heavy_Equipment_4233_jpg.rf.68a49db110515b894fad7d502caeb325.jpg,loader,D:\whitevision\data\crops\loader\630_annot794_loader.jpg,202,247,229,200,640,640,train
631,795,D:\whitevision\data\raw\valid\Heavy_Equipment_6190_jpg.rf.6874eb88c7fcd64206f3d0076485638b.jpg,roller,D:\whitevision\data\crops\roller\631_annot795_roller.jpg,0,0,640,508,640,640,train
632,796,D:\whitevision\data\raw\valid\Heavy_Equipment_72_jpg.rf.69afc012175bf80985f519b83964d69a.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\632_annot796_bulldozer.jpg,0,86,640,498,640,640,test
633,797,D:\whitevision\data\raw\valid\M_B_Mercedes-Benz_Axor_cement_mixer_truck_jpg.rf.68ae482b720888efc0043b3001a5e6d7.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\633_annot797_mixer_truck.jpg,30,169,465,471,640,640,train
634,798,D:\whitevision\data\raw\valid\Heavy_Equipment_2599_jpg.rf.698ad4f1866ebc30b0be3fb24c70220e.jpg,excavator,D:\whitevision\data\crops\excavator\634_annot798_excavator.jpg,166,98,270,333,640,640,train
635,799,D:\whitevision\data\raw\valid\Heavy_Equipment_1454_jpg.rf.6841c890f6da8c96cc04de8d106b4a76.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\635_annot799_mobile_crane.jpg,117,107,369,325,640,640,validation
636,800,D:\whitevision\data\raw\valid\Heavy_Equipment_5140_jpg.rf.6a1ce6216fa93be276a8213d34178e70.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\636_annot800_bulldozer.jpg,0,14,640,601,640,640,train
637,801,D:\whitevision\data\raw\valid\Heavy_Equipment_4337_jpg.rf.6a1cb09fda888a042f3404aceb4adcdb.jpg,grader,D:\whitevision\data\crops\grader\637_annot801_grader.jpg,40,55,600,555,640,640,train
638,802,D:\whitevision\data\raw\valid\Heavy_Equipment_3710_jpg.rf.68b4f0d8bf718356e9a442719bc42121.jpg,grader,D:\whitevision\data\crops\grader\638_annot802_grader.jpg,42,122,543,455,640,640,test
639,803,D:\whitevision\data\raw\valid\M_B_images8_jpg.rf.69dc5cff27f832102a24dc0a78a54c7b.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\639_annot803_mixer_truck.jpg,15,9,596,614,640,640,validation
640,804,D:\whitevision\data\raw\valid\Heavy_Equipment_4927_jpg.rf.6afb22d1cb2c3e61a2fb318c05fc4dd6.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\640_annot804_bulldozer.jpg,26,21,603,591,640,640,train
641,805,D:\whitevision\data\raw\valid\Heavy_Equipment_4801_jpg.rf.6b1f36bc0462bbbbc7f23ed01933f5c7.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\641_annot805_bulldozer.jpg,61,90,555,535,640,640,train
642,806,D:\whitevision\data\raw\valid\Heavy_Equipment_609_jpg.rf.690f1e232f82db98db72e9c05448f518.jpg,excavator,D:\whitevision\data\crops\excavator\642_annot806_excavator.jpg,235,147,244,278,640,640,train
642,807,D:\whitevision\data\raw\valid\Heavy_Equipment_609_jpg.rf.690f1e232f82db98db72e9c05448f518.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\642_annot807_dump_truck.jpg,140,449,170,191,640,640,train
643,808,D:\whitevision\data\raw\valid\Heavy_Equipment_1192_jpg.rf.6906204559577604e599e185e87dc7e1.jpg,excavator,D:\whitevision\data\crops\excavator\643_annot808_excavator.jpg,121,0,465,546,640,640,train
644,809,D:\whitevision\data\raw\valid\Heavy_Equipment_4603_jpg.rf.6bd7d0e544ef6aadf2db98c45e3c22f4.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\644_annot809_bulldozer.jpg,56,31,498,586,640,640,train
645,810,D:\whitevision\data\raw\valid\Heavy_Equipment_2804_jpg.rf.6a2480aabe7a3de17bd82077d13222be.jpg,roller,D:\whitevision\data\crops\roller\645_annot810_roller.jpg,115,120,229,289,640,640,train
645,811,D:\whitevision\data\raw\valid\Heavy_Equipment_2804_jpg.rf.6a2480aabe7a3de17bd82077d13222be.jpg,excavator,D:\whitevision\data\crops\excavator\645_annot811_excavator.jpg,276,189,118,100,640,640,train
646,812,D:\whitevision\data\raw\valid\Heavy_Equipment_3953_jpg.rf.685cb3dd13674fc46ebe10a2755a05a2.jpg,grader,D:\whitevision\data\crops\grader\646_annot812_grader.jpg,0,59,640,572,640,640,validation
647,813,D:\whitevision\data\raw\valid\Heavy_Equipment_369_jpg.rf.696ee938e291fcb09c2cea1993c98f54.jpg,excavator,D:\whitevision\data\crops\excavator\647_annot813_excavator.jpg,31,79,508,437,640,640,train
648,814,D:\whitevision\data\raw\valid\Heavy_Equipment_774_jpg.rf.67b71e7ee7920d7395a4b12583057e2f.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\648_annot814_dump_truck.jpg,228,215,225,250,640,640,train
649,815,D:\whitevision\data\raw\valid\Heavy_Equipment_1751_jpg.rf.6bc4609179515bdd0d07fb32e9fdd44c.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\649_annot815_mobile_crane.jpg,242,184,228,248,640,640,train
650,816,D:\whitevision\data\raw\valid\M_S_truck-SCANIA-G-490-LA-Euro-6-1634020256498831815_big-21101209243564466800_jpg.rf.6c1df95a562505d9815c3b14707d611c.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\650_annot816_mixer_truck.jpg,16,106,569,460,640,640,train
651,817,D:\whitevision\data\raw\valid\Heavy_Equipment_1735_jpg.rf.6a30142989bb81dabafda79eb549bed2.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\651_annot817_dump_truck.jpg,0,0,542,640,640,640,train
652,818,D:\whitevision\data\raw\valid\Heavy_Equipment_3566_jpg.rf.6b31f09ff616cb499a420c24f2689e85.jpg,excavator,D:\whitevision\data\crops\excavator\652_annot818_excavator.jpg,81,230,443,139,640,640,validation
653,819,D:\whitevision\data\raw\valid\Heavy_Equipment_3140_jpg.rf.6c6ebf5bf2e66c8509feb88cc96a7aeb.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\653_annot819_bulldozer.jpg,91,34,523,540,640,640,validation
654,820,D:\whitevision\data\raw\valid\Heavy_Equipment_4847_jpg.rf.6c19c0dd7bea5149a05d103640b073de.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\654_annot820_bulldozer.jpg,0,0,640,640,640,640,train
655,821,D:\whitevision\data\raw\valid\Heavy_Equipment_3752_jpg.rf.6c6e136358ecb8101fd5bed4d5ac36d7.jpg,grader,D:\whitevision\data\crops\grader\655_annot821_grader.jpg,0,58,591,566,640,640,train
656,822,D:\whitevision\data\raw\valid\Heavy_Equipment_6139_jpg.rf.6c3302dfcbc4a855128d5fe3dd01da7a.jpg,roller,D:\whitevision\data\crops\roller\656_annot822_roller.jpg,231,101,184,248,640,640,train
657,823,D:\whitevision\data\raw\valid\Heavy_Equipment_11_jpg.rf.6c22403ade7a98f06920aad408a0fd60.jpg,grader,D:\whitevision\data\crops\grader\657_annot823_grader.jpg,26,0,614,544,640,640,train
658,824,D:\whitevision\data\raw\valid\Heavy_Equipment_130_jpg.rf.6bf8dfe45b32cb43c1ce481a6efdad55.jpg,excavator,D:\whitevision\data\crops\excavator\658_annot824_excavator.jpg,427,209,83,71,640,640,train
658,825,D:\whitevision\data\raw\valid\Heavy_Equipment_130_jpg.rf.6bf8dfe45b32cb43c1ce481a6efdad55.jpg,grader,D:\whitevision\data\crops\grader\658_annot825_grader.jpg,159,189,217,250,640,640,train
659,826,D:\whitevision\data\raw\valid\Heavy_Equipment_4841_jpg.rf.6c7fbed0ffc0f8c93e851bfea081f6d0.jpg,grader,D:\whitevision\data\crops\grader\659_annot826_grader.jpg,0,0,640,587,640,640,train
660,827,D:\whitevision\data\raw\valid\Heavy_Equipment_2914_jpg.rf.6c8950c338fef0b06b75e9bebc461bc8.jpg,excavator,D:\whitevision\data\crops\excavator\660_annot827_excavator.jpg,304,50,178,501,640,640,train
660,828,D:\whitevision\data\raw\valid\Heavy_Equipment_2914_jpg.rf.6c8950c338fef0b06b75e9bebc461bc8.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\660_annot828_dump_truck.jpg,455,229,185,237,640,640,train
660,829,D:\whitevision\data\raw\valid\Heavy_Equipment_2914_jpg.rf.6c8950c338fef0b06b75e9bebc461bc8.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\660_annot829_dump_truck.jpg,600,161,38,42,640,640,train
660,830,D:\whitevision\data\raw\valid\Heavy_Equipment_2914_jpg.rf.6c8950c338fef0b06b75e9bebc461bc8.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\660_annot830_dump_truck.jpg,35,264,215,270,640,640,train
660,831,D:\whitevision\data\raw\valid\Heavy_Equipment_2914_jpg.rf.6c8950c338fef0b06b75e9bebc461bc8.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\660_annot831_dump_truck.jpg,245,218,52,63,640,640,train
660,832,D:\whitevision\data\raw\valid\Heavy_Equipment_2914_jpg.rf.6c8950c338fef0b06b75e9bebc461bc8.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\660_annot832_dump_truck.jpg,189,227,46,41,640,640,train
660,833,D:\whitevision\data\raw\valid\Heavy_Equipment_2914_jpg.rf.6c8950c338fef0b06b75e9bebc461bc8.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\660_annot833_dump_truck.jpg,140,230,36,42,640,640,train
661,834,D:\whitevision\data\raw\valid\Heavy_Equipment_455_jpg.rf.6ca82c3b583307be85c9eb86c8e78443.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\661_annot834_dump_truck.jpg,248,357,226,201,640,640,train
661,835,D:\whitevision\data\raw\valid\Heavy_Equipment_455_jpg.rf.6ca82c3b583307be85c9eb86c8e78443.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\661_annot835_dump_truck.jpg,378,354,251,196,640,640,train
661,836,D:\whitevision\data\raw\valid\Heavy_Equipment_455_jpg.rf.6ca82c3b583307be85c9eb86c8e78443.jpg,loader,D:\whitevision\data\crops\loader\661_annot836_loader.jpg,28,259,355,284,640,640,train
663,837,D:\whitevision\data\raw\valid\Heavy_Equipment_653_jpg.rf.6c954876281f3ddb7d36a6f0a79f4f0a.jpg,loader,D:\whitevision\data\crops\loader\663_annot837_loader.jpg,130,119,45,83,640,640,test
663,838,D:\whitevision\data\raw\valid\Heavy_Equipment_653_jpg.rf.6c954876281f3ddb7d36a6f0a79f4f0a.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\663_annot838_dump_truck.jpg,0,137,48,74,640,640,test
663,839,D:\whitevision\data\raw\valid\Heavy_Equipment_653_jpg.rf.6c954876281f3ddb7d36a6f0a79f4f0a.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\663_annot839_dump_truck.jpg,316,186,126,181,640,640,test
663,840,D:\whitevision\data\raw\valid\Heavy_Equipment_653_jpg.rf.6c954876281f3ddb7d36a6f0a79f4f0a.jpg,excavator,D:\whitevision\data\crops\excavator\663_annot840_excavator.jpg,49,9,463,631,640,640,test
664,841,D:\whitevision\data\raw\valid\Heavy_Equipment_917_jpg.rf.6d5d6b467cd425ea7543c65135eb053b.jpg,grader,D:\whitevision\data\crops\grader\664_annot841_grader.jpg,23,0,617,582,640,640,train
665,842,D:\whitevision\data\raw\valid\Heavy_Equipment_5348_jpg.rf.6d4d51e81e202253263a2227cc953c1e.jpg,roller,D:\whitevision\data\crops\roller\665_annot842_roller.jpg,141,97,325,306,640,640,train
666,843,D:\whitevision\data\raw\valid\Heavy_Equipment_3796_jpg.rf.6cbd6c31aa2a0e975a01f6a2fdb9a82a.jpg,grader,D:\whitevision\data\crops\grader\666_annot843_grader.jpg,0,4,640,636,640,640,train
667,844,D:\whitevision\data\raw\valid\Heavy_Equipment_3583_jpg.rf.6e6a5d664a42e733b2626f046c42dba4.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\667_annot844_dump_truck.jpg,146,195,494,317,640,640,test
668,845,D:\whitevision\data\raw\valid\M_D_Daewoo_Novus_SE_Mixer_Truck_2012_1000_0001_jpg.rf.6d9a6aa9552ded64dfc13906e6135cf0.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\668_annot845_mixer_truck.jpg,48,120,592,397,640,640,train
669,846,D:\whitevision\data\raw\valid\Heavy_Equipment_4466_jpg.rf.6e8596c13627a85c549d044180162b42.jpg,grader,D:\whitevision\data\crops\grader\669_annot846_grader.jpg,0,86,640,378,640,640,train
670,847,D:\whitevision\data\raw\valid\Heavy_Equipment_1186_jpg.rf.6eb43e53e86e19c8bbf09bd8d64a5476.jpg,excavator,D:\whitevision\data\crops\excavator\670_annot847_excavator.jpg,118,91,435,343,640,640,train
671,848,D:\whitevision\data\raw\valid\Heavy_Equipment_1978_jpg.rf.6f364b6d99400b801ed79a011ef5c98f.jpg,loader,D:\whitevision\data\crops\loader\671_annot848_loader.jpg,159,153,327,358,640,640,train
671,849,D:\whitevision\data\raw\valid\Heavy_Equipment_1978_jpg.rf.6f364b6d99400b801ed79a011ef5c98f.jpg,excavator,D:\whitevision\data\crops\excavator\671_annot849_excavator.jpg,358,0,141,139,640,640,train
672,850,D:\whitevision\data\raw\valid\Heavy_Equipment_1846_jpg.rf.6de3da11ae22e295de53afd712b6d92f.jpg,loader,D:\whitevision\data\crops\loader\672_annot850_loader.jpg,228,111,218,335,640,640,train
673,851,D:\whitevision\data\raw\valid\Heavy_Equipment_1545_jpg.rf.6cae4363f9c3a4b3e1b027c4c0accce9.jpg,excavator,D:\whitevision\data\crops\excavator\673_annot851_excavator.jpg,63,51,409,536,640,640,test
673,852,D:\whitevision\data\raw\valid\Heavy_Equipment_1545_jpg.rf.6cae4363f9c3a4b3e1b027c4c0accce9.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\673_annot852_dump_truck.jpg,539,294,101,248,640,640,test
674,853,D:\whitevision\data\raw\valid\M_M_concrete_mixer_truck_man_tga_41_man_tga_41_dot_460_2003_7140679_jpg.rf.6d9b7cbdff1508046c115c6cf37dd575.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\674_annot853_mixer_truck.jpg,0,63,640,552,640,640,test
675,854,D:\whitevision\data\raw\valid\M_H_image18_jpeg.rf.6fa2bbb9c61fac09627ed600c715ea3f.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\675_annot854_mixer_truck.jpg,13,270,308,329,640,640,train
675,855,D:\whitevision\data\raw\valid\M_H_image18_jpeg.rf.6fa2bbb9c61fac09627ed600c715ea3f.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\675_annot855_mixer_truck.jpg,244,206,396,386,640,640,train
676,856,D:\whitevision\data\raw\valid\Heavy_Equipment_4896_jpg.rf.6e1faa9797717ad58428fbeadc7dc9f0.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\676_annot856_bulldozer.jpg,60,92,496,482,640,640,train
677,857,D:\whitevision\data\raw\valid\Heavy_Equipment_4331_jpg.rf.6fa0b92163aacc55bc7af28bca937401.jpg,grader,D:\whitevision\data\crops\grader\677_annot857_grader.jpg,125,114,423,441,640,640,train
678,858,D:\whitevision\data\raw\valid\Heavy_Equipment_3272_jpg.rf.6fd99a18a0cdaab62e11c5d87e8bd16c.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\678_annot858_bulldozer.jpg,15,3,623,608,640,640,train
679,859,D:\whitevision\data\raw\valid\Heavy_Equipment_2337_jpg.rf.6ee2da95b07990d6269ceceac4a8ce86.jpg,excavator,D:\whitevision\data\crops\excavator\679_annot859_excavator.jpg,0,0,625,640,640,640,train
679,860,D:\whitevision\data\raw\valid\Heavy_Equipment_2337_jpg.rf.6ee2da95b07990d6269ceceac4a8ce86.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\679_annot860_dump_truck.jpg,578,126,60,91,640,640,train
679,861,D:\whitevision\data\raw\valid\Heavy_Equipment_2337_jpg.rf.6ee2da95b07990d6269ceceac4a8ce86.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\679_annot861_dump_truck.jpg,482,93,83,63,640,640,train
679,862,D:\whitevision\data\raw\valid\Heavy_Equipment_2337_jpg.rf.6ee2da95b07990d6269ceceac4a8ce86.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\679_annot862_dump_truck.jpg,276,145,107,91,640,640,train
679,863,D:\whitevision\data\raw\valid\Heavy_Equipment_2337_jpg.rf.6ee2da95b07990d6269ceceac4a8ce86.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\679_annot863_dump_truck.jpg,407,98,82,69,640,640,train
